42.30	804
44.25	552
44.64	720
44.70	12
44.74	732
45.16	612
45.30	780
46.49	540
46.88	72
46.90	708
47.46	660
47.47	648
47.57	792
48.05	684
48.16	696
48.34	588
48.60	564
48.64	636
48.83	756
48.91	600
49.88	768
50.64	576
51.20	144
51.89	672
52.56	462
52.82	744
53.88	624
57.55	204
58.89	270
59.93	156
60.99	282
62.90	192
63.70	0
64.23	474
65.68	24
68.68	204
68.91	318
70.51	294
72.95	192
74.38	24
75.00	366
75.70	534
75.90	402
77.47	342
77.98	204
78.48	354
81.38	216
82.25	192
82.86	486
83.45	306
83.91	330
85.37	390
86.86	450
90.95	264
91.90	498
92.20	216
93.09	510
93.25	156
98.57	522
99.20	378
100.10	180
101.45	264
101.65	228
101.68	216
106.60	240
107.88	252
110.10	180
110.65	264
111.60	228
111.85	144
112.28	204
114.68	24
117.38	240
118.88	252
119.88	180
121.10	228
123.85	108
126.50	240
128.03	252
136.21	990
136.91	906
138.76	1050
139.30	96
140.02	858
140.03	1002
141.68	1038
147.42	966
147.56	846
148.18	870
148.36	978
148.99	894
152.03	918
152.24	810
152.78	834
153.42	1014
156.08	1074
156.45	24
157.10	0
157.37	942
157.50	156
158.93	882
160.15	930
160.63	822
161.20	12
161.73	1062
165.33	168
167.05	1026
171.30	954
174.18	144
186.65	24
187.20	0
196.60	156
244.90	144
247.80	12
43.90	757
44.36	589
45.43	721
45.75	49
46.28	637
46.28	565
46.54	577
46.66	553
46.71	673
46.77	685
47.08	769
47.45	613
47.48	13
47.51	709
47.75	25
47.92	745
48.38	97
48.44	601
48.69	697
48.87	793
48.98	805
49.78	733
50.30	661
50.98	781
51.05	157
52.28	625
52.74	541
53.03	205
54.36	649
54.55	1
57.87	535
60.10	343
62.10	511
62.93	403
64.40	205
65.41	391
66.71	463
68.00	307
68.35	451
73.70	205
73.73	145
73.88	193
74.18	241
76.09	487
78.55	499
79.38	181
81.31	523
82.61	319
83.66	355
84.26	271
84.40	241
84.50	193
84.68	217
89.07	367
89.48	181
89.67	379
90.15	295
90.95	253
91.18	157
91.75	25
92.63	169
92.70	229
93.88	193
93.90	241
95.29	331
95.50	217
95.51	283
96.60	13
99.38	181
101.45	253
103.10	229
104.45	217
108.68	205
110.04	475
110.60	253
112.00	157
112.30	229
112.83	265
113.63	109
120.10	919
124.15	265
128.69	955
130.30	835
131.83	25
133.50	265
133.79	811
135.25	1
137.41	967
138.59	1039
139.50	157
143.97	1015
145.31	859
147.55	49
149.80	1027
150.15	823
150.69	1063
151.23	13
152.27	979
155.23	145
156.37	1003
156.74	943
157.40	991
157.48	907
157.82	1051
158.69	931
161.64	895
162.20	847
165.60	1075
170.08	871
174.15	883
183.85	145
186.78	25
187.83	1
197.20	169
207.20	157
213.00	13
40.83	650
41.82	734
42.00	110
44.12	758
44.89	602
45.62	578
45.65	770
45.93	614
46.65	794
46.70	194
46.75	62
46.75	782
47.12	722
47.21	710
47.79	542
47.94	674
47.94	686
47.99	554
48.10	38
49.40	806
49.53	14
49.77	566
50.00	2
50.73	26
50.76	638
51.80	146
51.90	626
52.52	746
53.14	698
54.10	590
54.64	662
56.58	158
58.10	194
62.24	368
63.59	356
