42.95	636
43.92	660
43.99	540
44.04	684
44.35	96
44.57	588
44.94	600
45.21	708
45.78	552
45.93	120
46.18	12
46.23	756
46.25	48
46.48	60
46.49	576
46.53	696
46.82	672
46.94	768
46.98	144
47.22	744
47.56	792
47.76	804
47.77	624
48.09	612
48.36	720
48.45	0
49.26	648
50.20	780
50.23	564
50.98	204
51.18	216
51.38	732
53.65	24
56.70	156
59.98	462
62.25	366
62.45	168
62.48	204
62.73	216
66.88	318
67.01	486
69.47	354
69.73	192
70.71	378
71.73	204
72.05	216
75.60	282
79.83	192
80.50	342
80.67	330
80.84	522
81.21	498
81.38	72
82.09	474
82.21	402
83.25	60
84.28	108
84.80	96
88.19	306
88.50	84
88.61	510
88.68	534
89.03	192
90.09	294
90.28	132
90.35	228
90.65	270
90.83	252
92.13	36
93.53	24
95.13	0
95.53	180
95.70	204
96.98	264
97.07	450
97.80	240
98.55	216
100.38	228
100.85	252
105.05	192
106.35	180
107.58	264
108.20	240
109.35	228
109.78	252
110.58	204
113.50	216
115.35	180
116.48	264
117.15	240
120.08	192
121.50	48
121.73	228
122.68	96
122.88	252
123.00	204
123.08	390
123.63	60
124.45	72
126.10	120
126.12	1026
126.35	216
128.08	108
130.75	264
130.83	846
131.85	84
132.68	240
132.80	36
133.13	48
133.80	96
133.88	60
134.20	228
134.23	192
135.30	72
135.45	204
135.57	918
136.25	132
136.95	120
137.73	108
137.90	252
138.65	216
139.64	858
141.39	1038
141.59	1002
144.28	942
145.66	978
145.89	1050
147.89	966
148.58	870
149.34	1014
150.04	882
150.28	954
150.76	822
153.08	144
154.15	204
156.99	810
157.15	894
157.70	156
159.09	930
159.93	1074
160.56	834
160.61	906
160.86	1062
161.43	0
162.43	168
163.88	24
168.05	990
41.39	661
43.25	121
43.49	541
44.63	1
44.87	613
45.10	673
45.52	757
45.96	625
46.25	565
46.47	745
46.56	733
47.35	73
47.37	601
47.46	769
47.50	25
47.53	805
47.76	781
47.98	637
48.15	553
48.25	697
48.29	589
48.53	649
48.77	577
48.85	13
49.34	793
50.21	685
50.48	157
50.50	721
50.53	205
51.96	307
52.33	193
52.53	709
54.68	475
57.47	451
62.05	205
62.61	379
63.00	391
63.83	193
68.99	343
71.33	205
72.21	295
73.18	193
76.40	145
80.69	499
80.81	535
81.26	403
81.91	319
81.95	49
84.08	73
84.54	463
85.25	217
85.75	109
85.85	37
85.95	355
86.99	283
87.03	61
87.27	331
87.60	121
87.68	97
88.18	523
90.55	181
90.74	487
91.43	367
92.50	241
92.90	253
93.20	229
93.23	133
93.23	265
96.05	217
97.55	193
97.60	169
98.68	205
101.38	181
101.70	271
103.03	1
103.28	229
103.28	265
103.38	241
103.65	253
105.13	217
110.53	181
112.23	265
112.28	229
112.30	241
112.35	193
112.58	253
113.33	205
116.93	217
117.68	97
118.48	61
122.08	109
122.95	511
124.05	49
125.18	241
125.25	85
125.50	253
125.58	193
126.05	205
126.70	229
126.85	181
127.30	97
128.10	265
128.63	217
128.85	73
129.10	61
130.58	121
131.35	37
132.90	109
133.06	883
135.40	49
136.25	919
137.78	85
138.38	823
138.70	133
138.95	205
139.18	193
139.28	253
140.75	217
141.70	1027
142.19	895
142.23	1051
142.49	1015
142.75	241
143.35	991
145.21	859
146.10	871
146.12	907
149.58	1063
152.87	943
153.36	979
153.95	205
154.82	811
156.10	1
157.14	1039
157.49	931
163.11	835
164.01	847
164.28	1075
164.38	25
164.54	967
166.38	1003
166.60	157
177.07	955
197.93	169
202.90	145
41.11	710
42.18	638
43.05	98
43.59	734
44.64	758
44.69	794
44.99	782
45.94	698
46.61	554
46.88	722
47.16	542
47.32	626
47.53	578
47.57	746
47.70	14
47.74	806
48.18	194
48.42	770
48.68	2
48.88	158
49.07	590
49.63	602
49.80	662
50.28	566
50.66	614
50.98	26
51.17	686
52.28	650
54.83	146
55.44	674
58.40	206
59.80	194
61.40	296
68.50	524
68.81	392
69.23	194
69.75	206
71.21	344
71.85	380
72.23	452
73.78	500
73.81	368
75.77	308
76.12	476
79.08	206
79.25	254
80.70	86
81.19	272
81.35	182
81.39	320
81.71	536
82.18	50
82.49	464
84.43	230
85.35	110
85.83	440
85.98	134
88.80	122
89.00	512
89.38	254
90.03	242
90.44	356
91.40	182
93.41	332
94.48	230
94.93	218
96.10	266
97.73	194
98.05	404
98.48	254
99.10	170
100.53	182
100.78	242
101.10	206
103.68	230
104.32	284
105.55	14
105.65	218
106.10	266
108.42	488
109.58	170
109.68	242
112.53	254
112.70	194
113.05	86
114.58	218
115.05	266
115.75	206
116.18	182
116.70	98
118.60	170
120.73	230
121.45	242
123.13	86
124.25	62
125.78	194
126.25	50
126.43	218
127.15	254
128.18	98
128.23	206
130.20	968
130.35	38
