51.87	636
53.33	96
53.64	660
53.77	540
53.86	684
54.82	588
55.48	120
55.49	600
55.99	708
56.43	48
56.75	144
56.93	60
57.02	552
57.48	12
57.84	756
58.32	576
58.40	696
58.88	0
58.92	672
59.14	768
59.65	744
60.26	792
60.63	804
60.64	624
61.25	612
61.74	720
62.80	216
63.37	648
63.60	204
65.08	780
65.14	564
66.97	462
67.23	732
69.23	366
69.80	24
70.15	156
73.83	318
73.96	486
74.28	216
74.98	204
76.42	354
77.65	378
78.55	192
82.52	282
83.63	216
84.28	204
87.41	342
87.57	330
87.74	522
88.12	498
88.63	192
88.99	474
89.11	402
95.06	306
95.49	510
95.55	534
96.95	294
97.51	270
98.10	192
99.73	228
100.50	24
102.05	0
103.91	450
109.80	228
119.45	228
121.98	1026
122.18	24
123.80	0
126.63	216
129.82	390
130.43	846
134.45	36
138.93	918
146.24	858
149.39	1038
149.74	1002
154.57	942
157.04	978
157.45	1050
161.03	966
162.27	870
163.64	1014
164.90	882
165.33	954
166.18	822
166.68	12
168.20	144
168.28	204
171.05	156
174.28	168
177.37	810
177.65	894
181.13	930
181.38	204
182.64	1074
182.83	0
183.77	834
183.86	906
184.32	1062
187.60	24
197.21	990
207.90	156
208.48	168
238.08	144
246.48	12
49.03	661
50.98	121
52.85	541
54.10	1
55.36	613
55.79	673
56.56	757
57.35	625
57.48	73
57.88	565
58.28	745
58.45	733
58.97	307
59.38	25
59.93	601
60.10	769
60.21	805
60.64	781
61.04	637
61.35	553
61.53	697
61.60	589
61.69	475
62.03	649
62.43	205
62.47	577
62.48	13
63.52	793
63.90	157
64.05	193
64.46	451
65.10	685
65.64	721
69.32	709
69.58	379
69.97	391
73.88	205
75.53	193
75.94	343
79.15	295
83.23	205
84.90	193
87.59	499
87.71	535
88.16	403
88.81	319
91.42	463
91.43	145
92.33	217
92.84	355
93.25	157
93.87	283
94.15	331
95.05	523
97.60	487
98.29	367
103.43	217
106.88	253
108.53	271
109.93	1
112.65	217
112.95	157
117.40	253
121.63	25
126.58	253
129.69	511
134.44	883
140.17	919
140.95	241
143.99	823
149.94	1027
150.81	895
150.89	1051
151.03	241
151.28	1
151.35	1015
152.90	991
155.90	205
156.23	859
157.83	871
157.87	907
160.38	241
164.07	1063
169.98	943
170.85	979
171.43	205
173.47	811
174.85	1
177.63	1039
178.27	931
188.34	835
189.80	25
189.96	847
190.44	1075
190.91	967
193.03	157
194.20	1003
198.08	13
210.08	1
213.39	955
216.23	169
223.85	1
239.85	145
248.88	25
48.51	710
50.47	638
51.58	98
53.04	734
54.94	758
55.03	794
55.58	782
57.32	698
57.55	194
58.54	554
59.03	722
59.54	542
59.83	14
59.83	626
60.22	578
60.28	158
60.29	746
60.60	806
61.83	770
61.98	2
63.03	590
64.05	602
64.35	662
65.22	566
65.92	614
66.18	26
66.85	686
67.05	206
68.37	296
68.87	650
68.98	194
70.75	146
74.62	674
75.45	524
75.76	392
78.15	344
78.35	206
78.50	194
78.79	380
79.17	452
80.71	500
80.74	368
82.69	308
83.04	476
87.70	206
88.09	272
88.29	320
88.61	536
89.39	464
89.90	2
90.13	182
92.71	440
92.90	158
95.87	512
97.31	356
100.26	332
100.40	182
104.88	404
105.78	242
109.65	182
111.13	284
112.45	14
112.68	158
115.22	488
116.28	242
125.43	242
126.35	218
129.31	968
130.79	896
132.13	158
135.71	824
136.43	218
139.79	1052
141.77	836
142.70	26
145.65	218
150.97	812
151.31	944
152.50	2
153.36	872
153.40	1016
154.15	992
155.80	956
155.85	1064
158.20	932
159.28	146
160.84	1040
161.23	206
162.06	908
162.81	884
167.98	860
171.94	848
178.14	980
179.45	1004
184.63	158
198.18	26
198.77	1028
198.88	1076
200.08	2
204.77	920
207.90	158
224.13	146
44.94	591
46.03	51
48.58	555
48.98	15
51.12	711
52.17	639
52.24	663
52.39	627
52.56	771
53.28	99
53.55	87
56.40	759
56.71	795
57.04	567
57.30	699
57.50	123
57.70	543
58.15	747
58.44	603
58.48	27
60.19	687
60.94	273
61.75	147
62.30	807
62.89	615
63.27	651
63.59	579
64.54	723
66.09	675
67.01	345
67.72	735
68.59	783
72.45	489
74.95	195
76.96	477
80.50	441
80.76	453
80.76	465
81.00	3
81.90	501
82.09	333
82.98	393
84.55	159
84.61	513
85.24	381
86.08	195
87.05	207
90.30	183
90.41	285
90.44	309
92.37	357
92.70	231
93.70	243
95.45	195
96.25	525
97.40	207
97.64	369
98.60	537
100.55	183
101.03	297
102.53	27
102.80	135
102.90	231
103.85	243
106.65	207
108.08	255
109.75	183
112.15	231
112.17	321
112.73	147
113.05	243
118.55	255
127.75	255
132.46	813
144.29	1005
150.43	195
151.95	3
152.17	1077
152.40	27
152.42	981
155.77	897
157.37	849
158.55	933
158.84	945
160.10	957
161.58	147
164.03	969
165.67	825
166.20	15
170.73	1041
172.75	861
175.13	909
180.65	1017
180.76	921
182.30	1065
183.62	993
184.59	873
187.66	837
189.13	27
190.33	159
190.53	1053
192.48	885
195.10	135
217.99	1029
236.55	147
246.55	15
43.73	568
48.03	28
50.44	544
51.58	640
51.78	4
52.68	100
52.91	712
53.35	760
53.40	652
53.56	736
54.39	604
55.30	112
55.38	580
56.72	772
57.35	556
57.50	40
57.90	16
58.80	628
58.82	796
58.85	64
58.86	664
60.12	748
60.13	688
61.28	196
61.39	700
61.60	724
62.21	784
62.47	616
63.95	148
64.07	394
68.69	592
68.73	676
70.45	160
72.85	196
73.33	808
73.96	490
75.59	286
76.63	136
81.82	442
82.29	502
82.30	196
82.62	382
82.92	454
84.64	526
86.38	370
87.84	358
88.66	466
90.14	334
90.19	310
90.85	538
91.28	232
91.85	184
97.28	244
98.93	514
99.58	478
101.53	232
102.08	184
102.40	298
103.51	322
107.55	28
108.38	244
110.41	346
110.62	274
110.75	232
111.30	184
111.35	208
112.10	4
112.45	148
118.05	244
121.63	208
130.90	208
142.98	1006
146.16	1018
146.50	958
147.40	886
148.37	970
149.98	148
151.18	16
151.35	4
156.33	160
159.37	1054
161.87	934
162.30	1030
162.51	946
168.65	994
169.75	136
173.65	1042
174.08	862
174.28	874
175.56	922
175.78	826
176.31	898
176.40	16
177.19	814
178.73	4
179.27	1066
184.36	982
187.24	910
193.39	850
194.57	838
199.13	28
207.68	148
208.65	160
218.77	1078
223.38	4
223.63	28
225.08	136
246.03	16
45.77	761
49.79	797
53.20	221
53.91	785
54.47	617
54.85	749
55.80	77
56.80	629
57.37	773
57.43	605
58.40	89
58.40	557
58.63	653
59.17	545
60.00	5
61.25	593
61.92	677
62.14	689
62.35	17
62.94	641
63.05	233
63.97	701
64.33	221
64.91	467
65.01	581
65.02	737
66.85	569
66.85	713
67.68	161
67.71	725
68.40	29
68.53	311
69.01	665
69.19	809
69.50	149
70.35	383
73.74	347
73.80	335
73.98	137
74.13	221
74.21	527
74.53	233
76.88	299
77.99	443
81.18	539
81.25	17
81.96	503
83.95	233
85.20	275
87.32	371
89.64	491
91.82	287
92.15	359
93.20	173
94.60	17
94.73	185
98.05	455
101.75	1031
103.35	479
103.35	173
105.80	185
107.75	395
108.35	515
110.65	323
112.58	161
112.58	173
113.40	245
115.48	185
121.66	887
121.88	17
124.38	245
132.85	983
133.65	245
136.10	29
136.12	827
138.93	17
143.40	1007
147.15	923
150.49	839
151.03	113
151.45	5
151.70	29
154.53	947
159.76	1043
163.25	863
164.45	137
166.31	935
167.78	1079
168.83	995
170.78	1019
171.64	1067
172.43	971
175.65	161
176.61	851
178.47	911
179.98	815
180.78	5
181.35	1055
187.02	959
187.53	899
188.40	875
193.53	149
199.13	29
207.98	137
233.95	5
236.78	149
237.05	161
247.45	5
47.15	702
49.91	738
50.16	678
53.20	558
53.95	18
54.03	726
54.92	642
55.18	162
56.58	606
56.68	102
57.42	762
57.75	666
58.09	630
58.27	750
58.45	66
60.30	690
60.95	774
61.01	336
61.88	150
62.04	714
62.85	222
63.00	582
63.31	594
64.46	618
65.55	786
66.03	570
66.11	654
66.93	546
68.03	30
68.60	6
69.08	234
69.36	516
73.06	396
73.55	798
74.33	222
76.27	360
77.35	324
78.90	288
80.40	234
82.94	276
83.73	222
86.59	492
88.69	384
89.70	234
90.27	348
92.63	456
94.93	312
97.60	504
102.67	468
102.83	186
103.90	300
104.98	444
105.26	372
106.10	30
108.62	528
110.37	480
112.35	150
112.83	186
114.95	174
115.00	246
118.15	198
122.20	186
122.68	210
124.95	174
126.03	246
128.08	198
132.73	210
134.23	174
135.48	6
135.58	246
137.33	198
139.53	960
140.93	150
141.98	210
147.55	138
150.34	996
152.53	30
152.73	18
155.79	864
156.39	936
157.74	828
158.40	876
158.85	1056
158.90	18
162.24	1032
166.08	888
166.35	972
167.98	816
169.48	6
173.58	984
174.50	162
176.01	900
177.25	912
177.53	840
179.30	30
181.51	1068
181.75	1008
182.73	852
