45.77	756
49.79	792
50.33	216
53.91	780
54.47	612
54.85	744
55.93	72
56.80	624
57.37	768
57.43	600
58.40	552
58.63	648
58.73	204
58.88	12
59.03	60
59.17	540
61.05	216
61.25	588
61.92	672
62.14	684
62.94	636
63.97	696
64.91	462
65.01	576
65.02	732
65.35	144
66.85	564
66.85	708
67.71	720
68.53	306
69.01	660
69.19	804
70.00	204
70.35	378
70.73	216
71.68	24
73.55	192
73.74	342
73.80	330
74.21	522
74.80	156
76.88	294
79.40	204
81.18	534
81.48	0
81.96	498
84.43	192
84.50	168
85.20	270
87.32	366
89.64	486
90.23	0
91.82	282
92.15	354
92.81	402
93.73	192
98.05	450
101.75	1026
103.35	474
104.03	132
106.55	216
107.75	390
108.13	144
108.35	510
110.65	318
120.75	96
121.66	882
123.43	24
124.13	0
127.58	144
132.85	978
136.12	822
143.40	1002
147.15	918
149.68	168
150.49	834
153.88	24
154.53	942
159.76	1038
163.25	858
166.31	930
167.78	1074
168.83	990
170.78	1014
171.64	1062
172.43	966
176.18	204
176.61	846
178.47	906
179.98	810
181.35	1050
182.30	156
184.75	0
187.02	954
187.53	894
188.20	204
188.40	870
189.93	144
206.18	0
216.30	156
219.20	12
243.73	12
47.15	697
49.30	157
49.91	733
50.16	673
53.20	553
53.90	13
54.03	721
54.92	637
55.60	193
56.38	97
56.58	601
57.42	757
57.75	661
58.09	625
58.23	61
58.27	745
60.30	685
60.95	769
61.01	331
62.04	709
62.05	205
62.91	805
63.00	577
63.31	589
64.46	613
65.55	781
66.03	565
66.11	649
66.83	193
66.93	541
67.75	25
68.50	1
69.36	511
73.00	535
73.06	391
73.40	205
73.55	793
76.27	355
76.30	193
77.35	319
78.90	283
82.78	205
82.94	271
86.59	487
87.70	145
88.69	379
89.06	403
90.27	343
92.63	451
94.93	307
95.68	217
97.60	499
102.67	463
103.78	133
103.90	295
104.65	181
105.26	367
105.70	217
107.08	169
108.62	523
108.88	157
110.37	475
115.25	181
115.50	217
121.35	253
121.55	109
121.63	49
121.68	61
124.48	181
131.90	253
139.53	955
139.63	13
139.73	1
141.15	253
150.34	991
154.18	25
155.79	859
156.39	931
157.74	823
158.40	871
158.68	13
158.85	1051
162.24	1027
