41.39	660
43.03	120
43.49	540
44.87	612
45.10	672
45.52	756
45.96	624
46.20	72
46.25	564
46.47	744
46.56	732
47.37	600
47.46	768
47.53	804
47.76	780
47.98	636
48.15	552
48.25	696
48.29	588
48.53	648
48.77	576
48.80	12
49.34	792
50.21	684
50.50	720
50.73	204
51.10	216
51.96	306
52.53	708
53.70	144
54.68	474
57.47	450
62.08	204
62.48	216
62.61	378
63.00	390
68.99	342
70.03	168
70.48	24
70.80	0
71.28	204
71.80	216
72.21	294
77.55	192
80.69	498
80.81	534
81.26	402
81.91	318
84.54	462
85.95	354
86.99	282
87.27	330
88.18	522
88.48	192
90.74	486
91.43	366
91.53	228
97.63	192
99.65	252
99.75	144
101.70	270
101.73	228
106.45	0
110.23	252
111.10	228
114.25	96
116.63	24
119.43	252
122.95	510
123.98	144
124.28	156
133.06	882
136.25	918
138.38	822
141.70	1026
142.19	894
142.23	1050
142.49	1014
143.35	990
145.21	858
146.10	870
146.12	906
149.58	1062
152.87	942
153.36	978
154.82	810
157.14	1038
157.49	930
160.00	0
163.11	834
164.01	846
164.28	1074
164.54	966
166.38	1002
167.13	24
170.38	168
174.53	156
177.07	954
179.90	144
188.20	24
190.70	0
199.48	168
216.10	156
225.90	12
240.33	144
248.60	12
41.11	709
42.18	637
43.28	97
43.59	733
44.64	757
44.69	793
44.99	781
45.94	697
46.61	553
46.88	721
47.16	541
47.32	625
47.45	13
47.53	577
47.57	745
47.74	805
48.23	157
48.42	769
48.75	1
49.07	589
49.50	193
49.63	601
49.80	661
50.28	565
50.66	613
51.17	685
52.28	649
52.53	25
52.65	205
55.44	673
61.00	193
61.40	295
63.88	205
68.50	523
68.81	391
70.30	193
71.21	343
71.85	379
72.23	451
73.15	205
73.78	499
73.81	367
75.77	307
76.12	475
78.03	145
81.13	217
81.19	271
81.39	319
81.71	535
82.49	463
86.00	181
87.38	169
89.00	511
90.44	355
92.20	217
93.41	331
96.05	181
98.05	403
99.18	241
99.85	157
101.53	217
102.63	253
104.32	283
105.20	13
106.18	181
108.42	487
109.78	241
113.15	133
113.63	253
115.28	25
118.95	241
123.03	253
123.80	157
129.70	1
130.20	967
131.03	895
132.40	157
133.77	823
136.04	1051
137.15	835
138.60	25
142.28	811
142.46	943
143.50	1
143.61	871
143.63	1015
144.05	991
144.97	955
145.00	1063
146.30	931
147.78	1039
148.46	907
148.88	883
151.76	859
153.96	847
157.42	979
158.15	1003
168.92	1027
168.98	1075
171.18	145
172.27	919
175.78	25
188.63	1
200.05	145
201.58	13
208.40	169
39.15	590
40.13	50
41.14	554
42.23	14
42.54	710
43.12	638
43.16	662
43.23	626
43.33	770
44.23	98
44.55	86
45.44	758
45.61	794
45.78	566
45.93	698
46.08	122
46.15	542
46.40	746
46.48	26
46.55	602
47.52	686
47.90	2
48.67	806
48.98	158
49.00	614
49.20	650
49.38	578
49.90	722
50.75	674
51.43	146
51.65	734
52.13	782
53.93	272
54.50	206
57.50	194
60.03	344
65.48	488
65.73	206
68.53	194
70.02	476
73.57	440
73.83	452
73.83	464
74.98	500
75.03	206
75.17	332
76.06	392
77.69	512
77.75	194
78.08	218
78.32	380
83.45	182
83.52	284
83.55	308
84.80	14
84.81	404
85.48	356
87.48	242
88.15	218
89.38	524
90.78	368
91.74	536
93.55	182
94.18	296
97.38	218
97.50	242
98.85	254
100.68	158
100.85	146
101.50	230
103.83	182
105.37	320
107.48	242
109.50	254
112.58	230
113.33	98
116.05	2
118.70	254
121.93	230
122.78	158
129.25	14
131.96	812
133.78	2
138.56	1004
142.95	1076
143.09	980
144.95	896
145.84	848
146.50	932
146.66	944
147.37	956
149.56	968
150.47	824
150.83	146
151.68	14
152.40	158
153.29	1040
154.42	860
155.74	908
158.82	1016
158.88	920
159.74	1064
160.48	992
161.02	872
162.73	836
163.63	26
164.33	1052
165.42	884
176.95	2
179.63	1028
201.55	14
215.95	158
216.18	146
224.68	26
248.13	26
38.48	567
39.70	27
42.17	543
42.79	639
43.52	711
43.76	759
43.79	651
43.83	99
43.88	735
44.33	603
44.88	579
45.28	111
45.61	771
45.96	555
46.40	15
46.53	63
46.73	39
46.76	627
46.76	795
46.79	663
47.48	747
47.48	687
48.18	699
48.29	723
48.63	783
48.77	615
49.05	147
